uriProposicao,siglaTipo,numero,ano,codTema,tema,relevancia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298855,PFC,97,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/283650,SUG,97,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300314,PFC,98,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/284591,SUG,98,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300904,PFC,99,2005.0,40,Economia,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300904,PFC,99,2005.0,34,Administração Pública,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/284592,SUG,99,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/284592,SUG,99,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300907,PFC,100,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/284942,SUG,100,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301688,PFC,101,2005.0,67,Direito e Defesa do Consumidor,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301688,PFC,101,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/284943,SUG,101,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301690,PFC,102,2005.0,37,Comunicações,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/287908,SUG,102,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304680,PFC,103,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304680,PFC,103,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/288311,SUG,103,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305707,PFC,104,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291909,SUG,104,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305708,PFC,105,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291910,SUG,105,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306244,PFC,106,2005.0,67,Direito e Defesa do Consumidor,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306244,PFC,106,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291911,SUG,106,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306431,PFC,107,2005.0,61,"Viação, Transporte e Mobilidade",3
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291913,SUG,107,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306610,PFC,108,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291914,SUG,108,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291914,SUG,108,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306979,PFC,109,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306979,PFC,109,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291915,SUG,109,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306982,PFC,110,2005.0,34,Administração Pública,3
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291917,SUG,110,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291917,SUG,110,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/275878,MSC,110,2005.0,55,Relações Internacionais e Comércio Exterior,3
https://dadosabertos.camara.leg.br/api/v2/proposicoes/275878,MSC,110,2005.0,42,Direito Civil e Processual Civil,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/308980,PFC,111,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291918,SUG,111,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/310302,PFC,112,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291919,SUG,112,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291923,SUG,113,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291925,SUG,114,2005.0,76,Direito e Justiça,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291926,SUG,115,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291928,SUG,116,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291929,SUG,117,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291930,SUG,118,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291932,SUG,119,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291933,SUG,120,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291934,SUG,121,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291935,SUG,122,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291935,SUG,122,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/293751,SUG,123,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/296738,SUG,124,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/296740,SUG,125,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/278094,MSC,125,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/278094,MSC,125,2005.0,55,Relações Internacionais e Comércio Exterior,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/296741,SUG,126,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/296741,SUG,126,2005.0,74,"Política, Partidos e Eleições",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298615,SUG,127,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298616,SUG,128,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298616,SUG,128,2005.0,62,"Ciência, Tecnologia e Inovação",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303947,SUG,129,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303948,SUG,130,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303948,SUG,130,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303951,SUG,131,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303951,SUG,131,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303953,SUG,132,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303954,SUG,133,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303954,SUG,133,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303956,SUG,134,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303957,SUG,135,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303957,SUG,135,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303958,SUG,136,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303958,SUG,136,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303959,SUG,137,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303960,SUG,138,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303960,SUG,138,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303960,SUG,138,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303961,SUG,139,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/291962,AV,139,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303963,SUG,140,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303964,SUG,141,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/278970,MSC,141,2005.0,55,Relações Internacionais e Comércio Exterior,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/278970,MSC,141,2005.0,43,Direito Penal e Processual Penal,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303967,SUG,142,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/278974,MSC,142,2005.0,55,Relações Internacionais e Comércio Exterior,4
https://dadosabertos.camara.leg.br/api/v2/proposicoes/278974,MSC,142,2005.0,60,Turismo,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303968,SUG,143,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303969,SUG,144,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303970,SUG,145,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303971,SUG,146,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303972,SUG,147,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303973,SUG,148,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303974,SUG,149,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303974,SUG,149,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303976,SUG,150,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303977,SUG,151,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303981,SUG,152,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303981,SUG,152,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303982,SUG,153,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306053,SUG,154,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306053,SUG,154,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306055,SUG,155,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306055,SUG,155,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306057,SUG,156,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306062,SUG,157,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306064,SUG,158,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306065,SUG,159,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306066,SUG,160,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/279540,MSC,160,2005.0,57,Defesa e Segurança,3
https://dadosabertos.camara.leg.br/api/v2/proposicoes/279540,MSC,160,2005.0,55,Relações Internacionais e Comércio Exterior,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306080,SUG,161,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306080,SUG,161,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/279538,MSC,161,2005.0,53,Processo Legislativo e Atuação Parlamentar,3
https://dadosabertos.camara.leg.br/api/v2/proposicoes/279502,MSC,162,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306083,SUG,162,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306087,SUG,163,2005.0,74,"Política, Partidos e Eleições",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306087,SUG,163,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306156,SUG,164,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306157,SUG,165,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306157,SUG,165,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306163,SUG,166,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306163,SUG,166,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306164,SUG,167,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306164,SUG,167,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309232,SUG,168,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309234,SUG,169,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309236,SUG,170,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309236,SUG,170,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/279629,MSC,170,2005.0,55,Relações Internacionais e Comércio Exterior,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309239,SUG,171,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309289,SUG,172,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309304,SUG,173,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309307,SUG,174,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309308,SUG,175,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309309,SUG,176,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309310,SUG,177,2005.0,37,Comunicações,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/309310,SUG,177,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/310835,SUG,178,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/310995,SUG,179,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/310995,SUG,179,2005.0,68,Direito Constitucional,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/280462,MSC,179,2005.0,43,Direito Penal e Processual Penal,3
https://dadosabertos.camara.leg.br/api/v2/proposicoes/310996,SUG,180,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/310997,SUG,181,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/310997,SUG,181,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/310998,SUG,182,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/310998,SUG,182,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/310999,SUG,183,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/310999,SUG,183,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311000,SUG,184,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311000,SUG,184,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311000,SUG,184,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311001,SUG,185,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311001,SUG,185,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/281060,MSC,185,2005.0,70,Finanças Públicas e Orçamento,3
https://dadosabertos.camara.leg.br/api/v2/proposicoes/281060,MSC,185,2005.0,55,Relações Internacionais e Comércio Exterior,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311002,SUG,186,2005.0,39,Esporte e Lazer,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311003,SUG,187,2005.0,39,Esporte e Lazer,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/280932,MSC,187,2005.0,55,Relações Internacionais e Comércio Exterior,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/274658,PRC,188,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311004,SUG,188,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/274976,PRC,189,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/274976,PRC,189,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311005,SUG,189,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311006,SUG,190,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/274989,PRC,190,2005.0,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/275148,PRC,191,2005.0,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311007,SUG,191,2005.0,35,"Arte, Cultura e Religião",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311007,SUG,191,2005.0,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/311008,SUG,192,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/275179,PRC,192,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/275186,PRC,193,2005.0,35,"Arte, Cultura e Religião",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/275202,PRC,194,2005.0,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/275367,PRC,195,2005.0,53,Processo Legislativo e Atuação Parlamentar,0
